,n,t,r,sigma,r_fit,rep,const,loss_true,max_qnorm_ub_true,loss_fit,max_qnorm_ub_fit,gen_err_fit
5195,160,3,3,0.1,5,5,80,0.22270182391225202,47.90537683051835,0.2211700472786956,47.44409881667607,0.016904973412890753
5196,160,3,3,0.1,5,6,1,0.010611945629646088,52.65065595667534,0.22109862734060753,230.90495533402606,3.482700597205121
5197,160,3,3,0.1,5,6,5,0.25180820407300825,68.06701015743032,1.057291208309358,1674.2182385399049,3.546296491405869
5198,160,3,3,0.1,5,6,10,0.21538533564324194,60.52769815276468,0.20307874627274214,48.81548304694212,0.05081635180494563
5199,160,3,3,0.1,5,6,20,0.048069257249048834,41.39732100695823,0.047101316466014016,39.48938908453243,0.007666538688424237
5200,160,3,3,0.1,5,6,40,0.07137623668751429,54.20236265762028,0.07046903497097169,48.1170260483656,0.007069109412679623
5201,160,3,3,0.1,5,6,80,0.16085847393724123,59.13366905984689,0.15975886917911436,68.45127182820077,0.011544312272249599
5202,160,3,3,0.1,5,7,1,0.05340821510520625,47.053081429756446,0.21688996969673194,217.06463310929203,3.180387853327155
5203,160,3,3,0.1,5,7,5,0.1938619876588071,54.61918628449062,1.1133266601921379,1678.5416623315236,3.7927248040705734
5204,160,3,3,0.1,5,7,10,0.08200434950841794,54.72189818220551,0.617221828320172,1539.7640933796818,1.9733520306951957
5205,160,3,3,0.1,5,7,20,0.07199440634250982,56.562228018352315,0.07030837193914272,52.42438482713551,0.011486716230497586
5206,160,3,3,0.1,5,7,40,0.015530663793688589,43.58101768626696,0.015516915252504503,42.99840456697128,0.0025757399400921648
5207,160,3,3,0.1,5,7,80,0.4101567134004257,50.161242470923916,0.4071001019587605,50.745690296792446,0.027296570201803764
5208,160,3,3,0.1,5,8,1,0.17220084573209743,61.151131297810295,0.25875070636768593,45.136405945685375,2.263960471673275
5209,160,3,3,0.1,5,8,5,0.18943232088384268,44.97900835106996,1.0457686195256202,1666.37213789805,3.732529617212189
5210,160,3,3,0.1,5,8,10,0.05243072496752194,43.57264884313254,1.054498112459429,2805.5112217030555,3.309915020229561
5211,160,3,3,0.1,5,8,20,0.3536016064811764,59.63112600292308,0.3426968160579676,46.86556388299647,0.05218396957052014
5212,160,3,3,0.1,5,8,40,0.08522329351827475,54.79139959877235,0.08406976175135272,50.50989345936261,0.007886859393301995
5213,160,3,3,0.1,5,8,80,0.005631363963966814,51.385229397674834,0.0057759912597551985,56.65876492075835,0.0009273570272117845
5214,160,3,3,0.1,5,9,1,0.010033869117563635,35.916845168260956,0.21764565266188213,254.0238277567469,3.571341749170062
5215,160,3,3,0.1,5,9,5,0.24441100078072003,43.4656693981358,1.0521712601823805,1684.9532021621076,3.5360978693771266
5216,160,3,3,0.1,5,9,10,0.1385183370412197,44.99574021594049,0.1315605865134264,42.71072335763479,0.03735277381658521
5217,160,3,3,0.1,5,9,20,0.4064207702671763,66.38202112235452,0.8723800362656312,1291.5264731278621,1.7638654762186077
5218,160,3,3,0.1,5,9,40,0.19150094218351965,51.602840846825366,0.18873748173896737,50.23432256465164,0.01851063222283868
5219,160,3,3,0.1,5,9,80,0.17082123090864568,44.905485780465476,0.1696114024763612,45.271307705346594,0.01209603639936692
5220,160,3,3,0.1,10,0,1,0.1922417750331244,59.95746078651409,0.011212127096873355,25.01409134856038,1.4817943209915478
5221,160,3,3,0.1,10,0,5,0.08507090541563517,52.22290667651365,0.6591041520147414,1401.3290926664536,3.7030781500975136
5222,160,3,3,0.1,10,0,10,0.19720591360429157,38.18019964980523,0.16852975013799604,39.858949841749855,0.09911943825898295
5223,160,3,3,0.1,10,0,20,0.1651454955988102,36.858859204896234,0.15249444117443728,36.84658801023337,0.04388062276697712
5224,160,3,3,0.1,10,0,40,0.0563314271975663,41.44037520563753,0.05464630836445022,39.95466719976676,0.009570077833669696
5225,160,3,3,0.1,10,0,80,0.024290034422726984,47.89718743587497,0.02414579622433076,69.94827999076084,0.00249637682588024
5226,160,3,3,0.1,10,1,1,0.09806004672494216,39.00469081931447,0.012410340013537764,27.39320333279613,1.5047259902513783
5227,160,3,3,0.1,10,1,5,0.031433628968928644,38.00463088609319,0.3843149673289468,1008.9628790635253,3.0841116341679395
5228,160,3,3,0.1,10,1,10,0.32409612348752853,59.279465318083,0.2751377042476759,52.9779662059237,0.12613221024947802
5229,160,3,3,0.1,10,1,20,0.18839854319994404,40.06352061201684,0.17435449652865723,37.143819428369866,0.05353533916754551
5230,160,3,3,0.1,10,1,40,0.28494870714303505,60.503222555981345,0.2745988000198072,61.44589112784657,0.0452582372544048
5231,160,3,3,0.1,10,1,80,0.022343706029365796,43.78645573370169,0.02215419224358653,43.162454478908806,0.002415971120011148
5232,160,3,3,0.1,10,2,1,0.05682365634629486,56.803438926119114,0.011728846479348479,24.82668070305865,1.4458312307250725
5233,160,3,3,0.1,10,2,5,0.0469452154523873,53.81505185820195,0.7292721859906925,1779.589895753363,3.9066028345365806
5234,160,3,3,0.1,10,2,10,0.06394972465296928,42.49354372072057,0.05683450459374528,35.494370491929544,0.03742654771554683
5235,160,3,3,0.1,10,2,20,0.254281953619364,63.13127070905566,0.23522238659058764,61.08017508299474,0.05770117348307464
5236,160,3,3,0.1,10,2,40,0.010288503221604444,44.10107705021602,0.010533296586801539,49.821423709904,0.002377029817513148
5237,160,3,3,0.1,10,2,80,0.10045992348489756,68.16901949580766,0.09896123239267404,80.94517115754307,0.009669273971428617
5238,160,3,3,0.1,10,3,1,0.226334218076813,53.3094358290699,0.011106466611126593,25.381211883974217,1.5491954551365745
5239,160,3,3,0.1,10,3,5,0.053171022139934965,49.60818245696671,0.6973133329068479,1338.338572914276,3.5370953331815262
5240,160,3,3,0.1,10,3,10,0.0744795306163588,37.47392984398472,0.06605878960986175,34.81305968607843,0.03555403120035364
5241,160,3,3,0.1,10,3,20,0.028879230121425892,55.39071577974652,0.028368244379867093,57.35618332287043,0.008237945252017194
5242,160,3,3,0.1,10,3,40,0.19595421489588774,42.902291648555014,0.18863958771409578,39.020769044361245,0.02914376005830918
5243,160,3,3,0.1,10,3,80,0.0779587923671367,55.58935480819504,0.07686721274492211,72.25541230719253,0.008470620038942115
5244,160,3,3,0.1,10,4,1,0.14803511350801743,42.68518697852467,0.009806077328664226,19.983805288563303,1.470603114257554
5245,160,3,3,0.1,10,4,5,0.06132119763075593,58.36287436447367,0.7166926373329824,1526.7597896286961,3.852956672048929
5246,160,3,3,0.1,10,4,10,0.18729609512817452,77.85575321345517,0.2579430656008992,553.5229342541378,1.0446139698559753
5247,160,3,3,0.1,10,4,20,0.0023352447885625193,53.01825516055068,0.004732253971804079,50.85607441794191,0.015551929345436262
5248,160,3,3,0.1,10,4,40,0.18722341359569797,34.99567083607818,0.18031350905437474,39.258292847001314,0.03311649577785761
5249,160,3,3,0.1,10,4,80,0.17838927967804885,81.84375145657542,0.17528562871961723,95.21614608268405,0.019636631932537743
5250,160,3,3,0.1,10,5,1,0.12843690255895363,49.18168829136906,0.011802497849390277,27.96559640981652,1.5062701755307797
5251,160,3,3,0.1,10,5,5,0.24110515906476024,48.469639946654226,0.70887249491151,1026.9868296213353,3.725718030608425
5252,160,3,3,0.1,10,5,10,0.24657640682223209,57.54303011920826,0.20943948185094569,49.60285836047414,0.09908375529690382
5253,160,3,3,0.1,10,5,20,0.17193820179589125,42.07715181602417,0.15882609104183323,38.717785145118064,0.04482113391180932
5254,160,3,3,0.1,10,5,40,0.18965242776473107,38.689802038529706,0.1832767462195626,49.625589553868046,0.028246637740826135
5255,160,3,3,0.1,10,5,80,0.09712787369290478,38.84874503710636,0.09581173235270811,50.25694511864634,0.009676995882158018
5256,160,3,3,0.1,10,6,1,0.001964810613360857,49.83278859035775,0.0047523982417484135,60.25983891056304,1.4633157625311912
5257,160,3,3,0.1,10,6,5,0.07162373259958732,58.38850138000739,0.741868416026527,1566.3039007220739,3.5103887208151106
5258,160,3,3,0.1,10,6,10,0.22322896992973612,49.0192832253183,0.18987258806610965,41.18874825115804,0.09546819075087959
5259,160,3,3,0.1,10,6,20,0.04585327170688202,35.21321821253739,0.04343461288255597,32.386703170104816,0.010909006095991818
5260,160,3,3,0.1,10,6,40,0.08519481841674086,50.49662606188374,0.08260997683373754,55.15344381918436,0.013550642397490903
5261,160,3,3,0.1,10,6,80,0.05903254592125797,42.87248931033087,0.05820474715531669,45.112125242306426,0.007005767575721785
5262,160,3,3,0.1,10,7,1,0.22668867314263252,43.41058977762313,0.011664938959558651,25.555518541599895,1.5304892844408744
5263,160,3,3,0.1,10,7,5,0.17639350886172978,47.11223310671287,0.7403112176580784,1498.4257311162808,3.6313093966554786
5264,160,3,3,0.1,10,7,10,0.2829841973061821,44.898564845767474,0.2406780427444389,39.94749711681172,0.12397095296289685
5265,160,3,3,0.1,10,7,20,0.16738002278705014,41.537423351623914,0.1548147223483151,42.783069881652324,0.04419964951289542
5266,160,3,3,0.1,10,7,40,0.05811261320702078,50.0794253829386,0.056371531831738826,51.45167870568592,0.008861842169466436
5267,160,3,3,0.1,10,7,80,0.24987866326029698,50.63709065628342,0.2452941548497523,48.203171004547315,0.0285278661160048
5268,160,3,3,0.1,10,8,1,0.11765921081829318,39.880400512023094,0.009419020075277664,21.5656140549195,1.4242414149712874
5269,160,3,3,0.1,10,8,5,0.16651019211327234,54.1567860162116,0.6760935307163582,1290.8002920946797,3.699913814749257
5270,160,3,3,0.1,10,8,10,0.21236204066815015,46.59421984711317,0.18084264075345508,42.48179438405404,0.10574885455657163
5271,160,3,3,0.1,10,8,20,0.04095986337463203,41.049903169880025,0.03930610560804977,42.54552063606633,0.009132362526434809
5272,160,3,3,0.1,10,8,40,0.31918218586607744,60.10203201025436,0.3074116663778754,65.23618821429717,0.04373883577310138
5273,160,3,3,0.1,10,8,80,0.2851297981603155,57.858393557396276,0.2801830215947496,71.28970572507802,0.03353168643665023
5274,160,3,3,0.1,10,9,1,0.20229059233000773,54.38366753145264,0.01023044737600461,24.912284141182983,1.454772591552213
5275,160,3,3,0.1,10,9,5,0.10779217471717939,49.826731292389866,0.5091094045379818,1240.6987626067666,3.1060429334965973
5276,160,3,3,0.1,10,9,10,0.08846528872867751,42.93418232677503,0.07879465213679088,34.93992406579281,0.03603967303396616
5277,160,3,3,0.1,10,9,20,0.03752777435391185,47.261842484864275,0.03632338964637819,45.43405118899312,0.011533021227347914
5278,160,3,3,0.1,10,9,40,0.08894941221868241,55.463743622111984,0.08596030971133857,54.07585058846221,0.01372593405315209
5279,160,3,3,0.1,10,9,80,0.034938004665373515,55.318334612577196,0.03452497997353307,56.01061353021837,0.003157252942724093
5280,160,3,3,0.1,16,0,1,0.1318662252648126,42.99178844660045,0.006275609261124993,24.01006741257949,1.2154669140340149
5281,160,3,3,0.1,16,0,5,0.02155548230541165,46.57402698961725,0.41541988161842586,1175.0627389920865,3.522307117543398
5282,160,3,3,0.1,16,0,10,0.24845282351675776,41.412174030038756,0.18528474643235426,42.394007706628194,0.15774322554941125
5283,160,3,3,0.1,16,0,20,0.013223637171403613,38.725257622259676,0.013114720403188125,34.747160915880585,0.007680451386370418
5284,160,3,3,0.1,16,0,40,0.1719461668537322,36.36807175487413,0.16150563620941039,46.29969187290581,0.03892947097643226
5285,160,3,3,0.1,16,0,80,0.2527517172220837,55.908015153290876,0.24509134371220956,62.44466350582114,0.04065998871251927
5286,160,3,3,0.1,16,1,1,0.320656987701369,48.2987612549019,0.005878027841216526,20.749107897597398,1.2260047985820992
5287,160,3,3,0.1,16,1,5,0.22449974819267068,41.26565318751946,0.4169857654860622,200.53221961831017,2.329619692051767
5288,160,3,3,0.1,16,1,10,0.004999967656737368,68.12979480765833,0.01974577947145049,752.4807683848403,0.7187394767213319
5289,160,3,3,0.1,16,1,20,0.03305228767614337,63.32725520077555,0.030786405881297555,59.55348331694901,0.02024135340929648
5290,160,3,3,0.1,16,1,40,0.07244039646079686,69.07194147213848,0.06845032754531429,60.566033050490994,0.0141812564702634
5291,160,3,3,0.1,16,1,80,0.21357913590062727,41.25921200830483,0.20766770911675198,70.51192235020119,0.030001495692167517
5292,160,3,3,0.1,16,2,1,0.07820745125642638,54.86223611747215,0.00615113688023102,25.040445473425184,1.2493679890098575
5293,160,3,3,0.1,16,2,5,0.23526044609881822,46.59476551395681,0.45608005563393617,243.63250617156135,2.326866927987044
5294,160,3,3,0.1,16,2,10,0.1676641065193426,48.75911731921131,0.3032985976882965,242.0229526784458,1.2439554496495544
5295,160,3,3,0.1,16,2,20,0.006390148958301289,45.84458556065743,0.008537558539004479,39.04948148407572,0.010805503824368465
5296,160,3,3,0.1,16,2,40,0.2505315339183133,40.11030737986342,0.2348647681491506,51.57072334872276,0.05127876050709339
5297,160,3,3,0.1,16,2,80,0.07947719112829789,44.14987069900657,0.07746345002797994,57.44693205405961,0.010922965363402105
5298,160,3,3,0.1,16,3,1,0.0983243632674149,44.52465773941783,0.005468577366552747,21.200551075447077,1.2053947035030428
5299,160,3,3,0.1,16,3,5,0.2517688472160323,60.57757878417663,0.5053594938208983,282.7186763602596,2.4547424042753843
5300,160,3,3,0.1,16,3,10,0.2606830378908746,32.288664900044,0.19673436175373793,33.762320929698745,0.14999439008211887
5301,160,3,3,0.1,16,3,20,0.03630271279161029,37.79034578873598,0.03311987441190277,35.30733602221052,0.013453323167009769
5302,160,3,3,0.1,16,3,40,0.13955409032247773,37.706225773584315,0.1312053970983076,38.2995656745638,0.03425733756518781
5303,160,3,3,0.1,16,3,80,0.05489923386702501,41.865790367411705,0.05365216774343093,56.39874877126581,0.007732507061110443
5304,160,3,3,0.1,16,4,1,0.034875238378145865,52.509642874132375,0.005915977933682456,24.11416104653027,1.217092842025936
5305,160,3,3,0.1,16,4,5,0.01762760313859338,36.751243216924465,0.41400989984916986,1045.3354008121883,3.269327362160223
5306,160,3,3,0.1,16,4,10,0.03753833560852921,47.94237049806855,0.032745186991217035,41.33895268552239,0.04740491827105541
5307,160,3,3,0.1,16,4,20,0.2810204221187236,43.66149363696277,0.2438889696598614,44.41117400073543,0.10117647329591249
5308,160,3,3,0.1,16,4,40,0.10066495807339848,37.504038687883344,0.0947249150842202,36.252722413218564,0.02286596320905999
5309,160,3,3,0.1,16,4,80,0.1377196034466273,55.68967549820175,0.13368022782078234,64.30072026444347,0.020553422992468234
5310,160,3,3,0.1,16,5,1,0.08274308417803183,42.3292957921595,0.006243851213260068,22.29415873610725,1.2858635067788895
5311,160,3,3,0.1,16,5,5,0.011453189090107974,41.35989914771831,0.4222716881530143,1216.687705145425,3.080601831260169
5312,160,3,3,0.1,16,5,10,0.2388923714939243,46.235565197126704,0.8341381749158497,2051.166132487949,3.4677881126586
5313,160,3,3,0.1,16,5,20,0.013191311451556312,57.74851697486133,0.01383400298467097,48.75624290500705,0.010892718632426657
5314,160,3,3,0.1,16,5,40,0.14732567386887296,38.16080491857083,0.13808462688320133,39.394884603636854,0.0333404926076903
5315,160,3,3,0.1,16,5,80,0.21231874564255912,42.16297893945413,0.20587744800333452,56.042690686402516,0.028887363957697015
5316,160,3,3,0.1,16,6,1,0.10918854145671493,67.81885283169852,0.007228095971401859,23.610995431552602,1.2091054752765258
5317,160,3,3,0.1,16,6,5,0.005091987861976875,41.17361461278108,0.410224879327906,1044.4601829309004,3.5234223221875163
5318,160,3,3,0.1,16,6,10,0.4193026325597855,55.008318457819435,0.3096177560564172,50.424492123608964,0.2521732664534921
5319,160,3,3,0.1,16,6,20,0.07647294270496614,42.63473035105376,0.06791016204699359,39.93980493020886,0.026928127614817967
5320,160,3,3,0.1,16,6,40,0.050265902546240734,54.86169159722286,0.047947468053022725,56.0828313769533,0.011050702756187322
5321,160,3,3,0.1,16,6,80,0.2241887801395155,44.03452735375884,0.21776463180496813,58.41903669940878,0.0312767454809994
5322,160,3,3,0.1,16,7,1,0.09965057663179065,52.63952719801661,0.006705825204455279,24.84171878661599,1.2240571063535246
5323,160,3,3,0.1,16,7,5,0.13701619650457814,41.4349355128294,0.41185117047640296,717.0731174894668,3.052155774363475
5324,160,3,3,0.1,16,7,10,0.029060005210830138,49.94682034806094,0.027808575143228962,49.2214275245538,0.05997061006484479
5325,160,3,3,0.1,16,7,20,0.11343496855547316,48.983647559099644,0.09980352661934695,45.05351804285747,0.03996518972099997
5326,160,3,3,0.1,16,7,40,0.07328503776089977,46.261772203284494,0.06925502677555836,49.730494132479464,0.015827001633589154
5327,160,3,3,0.1,16,7,80,0.00812650928221109,68.27780088822888,0.0082750699960555,70.46979883905307,0.002049824238401904
5328,160,3,3,0.1,16,8,1,0.029046163658432923,59.34086132595002,0.006713322899732711,23.541836252051255,1.2321845445441053
5329,160,3,3,0.1,16,8,5,0.00039843184615663205,45.953937614589705,0.4054381327485676,949.8181526291369,3.316455444782525
5330,160,3,3,0.1,16,8,10,0.11576002114479851,44.46459224469308,0.09147668801223341,39.66463229735266,0.0689522730703669
5331,160,3,3,0.1,16,8,20,0.07744929064256113,52.345643155352676,0.06875911093790261,46.048427933074315,0.02415750159969931
5332,160,3,3,0.1,16,8,40,0.008950725860723844,55.68841275975979,0.00921776096476867,53.33955258394165,0.004763422605162876
5333,160,3,3,0.1,16,8,80,0.1360895116283492,42.429794968993114,0.13209752900199812,53.77638532407521,0.01989658217341918
5334,160,3,3,0.1,16,9,1,0.06140173145232819,48.981505638556555,0.005390068973771268,19.72249517967984,1.2081551395527474
5335,160,3,3,0.1,16,9,5,0.11883124722032475,35.99032653860959,0.38206261775654093,796.0905354660849,3.322391628311901
5336,160,3,3,0.1,16,9,10,0.03238496680294312,50.64371057057933,0.02987008827396526,42.09373841635857,0.05572115717177428
5337,160,3,3,0.1,16,9,20,0.036580169618208556,38.92911499571909,0.03372688464568163,41.5186088281895,0.01260755431235755
5338,160,3,3,0.1,16,9,40,0.06367890696542285,54.35685893707501,0.060432817777435824,53.481996039787404,0.011879239685782823
5339,160,3,3,0.1,16,9,80,0.0024984947270806726,39.4382469299509,0.0031444200073336534,47.905729214951315,0.0018025449529339216
5340,160,3,3,0.1,24,0,1,0.06933079668026258,67.02855412590371,0.0056605467129393966,22.177443730252595,1.129593597898084
5341,160,3,3,0.1,24,0,5,0.18696532572770347,43.45639588850587,0.22522794318950864,168.69459704371042,2.144631741191056
5342,160,3,3,0.1,24,0,10,0.07095867995513801,58.33001276694895,0.05147321172874367,45.93335414309623,0.07437510453899726
5343,160,3,3,0.1,24,0,20,0.08192965867725438,44.15460149116045,0.06717451520992075,39.85805000276482,0.036704173998773834
5344,160,3,3,0.1,24,0,40,0.2251472542876771,50.58643290150154,0.2023044578943287,58.14782530455077,0.06783479806248595
5345,160,3,3,0.1,24,0,80,0.18175635366336282,50.718450008340696,0.17328046910352302,79.33011740197824,0.03361726077833813
5346,160,3,3,0.1,24,1,1,0.38748284019147583,62.527915272319454,0.005896507143261944,26.47229917634173,1.1525899598914595
5347,160,3,3,0.1,24,1,5,0.12891992554638151,40.535920031162036,0.18481787945136827,152.25241269126906,2.0965369208649554
5348,160,3,3,0.1,24,1,10,0.15373105922832295,54.16216387534068,0.2853762049526749,412.93036277552443,1.2849107581213224
5349,160,3,3,0.1,24,1,20,0.006898294577347774,41.688745270846994,0.007653337041804576,36.250219579301245,0.008989448432197995
5350,160,3,3,0.1,24,1,40,0.09651947978380651,47.60163443678191,0.08790838022282232,48.85924069158499,0.026591038618852036
5351,160,3,3,0.1,24,1,80,0.04410481141963975,41.4299870580007,0.042713337860504685,46.96796808308263,0.007890781253560703
5352,160,3,3,0.1,24,2,1,0.20227342116286082,39.148634017839385,0.005323587248550632,20.302126671221238,1.139851210467518
5353,160,3,3,0.1,24,2,5,0.25277221595072047,53.54377236070205,0.21169458020611312,166.72877268231628,2.0234249821079824
5354,160,3,3,0.1,24,2,10,0.1463259132244735,39.07356468663784,0.09223705085741621,36.620395907382594,0.12899141561237334
5355,160,3,3,0.1,24,2,20,0.05992749153511797,48.08196702423502,0.05020276863163126,44.168663091788595,0.025406641324772418
5356,160,3,3,0.1,24,2,40,0.01072873983346074,48.27440472331813,0.010756936298151644,44.18981661922206,0.0038131225009741705
5357,160,3,3,0.1,24,2,80,0.013679783215865651,46.2840679720556,0.01362704584173977,49.49265388170588,0.002686967070577401
5358,160,3,3,0.1,24,3,1,0.24826008228853663,52.94953699397923,0.005437383001886283,21.964468554535863,1.131489414383365
5359,160,3,3,0.1,24,3,5,0.14777538769164736,54.46159185592754,0.21285976730043182,180.20821022391584,2.0867321344037175
5360,160,3,3,0.1,24,3,10,0.14651906467893583,53.0125307057572,0.09902438865016192,54.61108116148872,0.1268865887956044
5361,160,3,3,0.1,24,3,20,0.07011868117390747,38.18692282409752,0.058368443083115194,37.65616229516033,0.03062927558185593
5362,160,3,3,0.1,24,3,40,0.41458776026456257,59.72445854927662,0.3726192964964368,85.50041444340008,0.11171682326583926
5363,160,3,3,0.1,24,3,80,0.2799531038283146,49.51697680228659,0.2660880892552542,68.85716285283144,0.05569971113135045
5364,160,3,3,0.1,24,4,1,0.15381295204702014,49.054395866394216,0.0056384079443912325,22.597412466952125,1.1353418402577116
5365,160,3,3,0.1,24,4,5,0.015932815436212666,43.15835988453902,0.19349568722188096,664.7095521963024,2.712827133693879
5366,160,3,3,0.1,24,4,10,0.04396736122435303,43.04616918105741,0.03371951149925536,35.78359475627819,0.054307190262181664
5367,160,3,3,0.1,24,4,20,0.22752613366783217,54.64265775927463,0.18243709089517593,54.3462494254637,0.10325000186890472
5368,160,3,3,0.1,24,4,40,0.020404257615885876,54.657104663497364,0.019521299244082187,52.97991228123785,0.006061742579814467
5369,160,3,3,0.1,24,4,80,0.11398202616480886,58.546860950679054,0.10909698758033365,78.89804377032885,0.02050435467616794
5370,160,3,3,0.1,24,5,1,0.11782796355755341,41.05709257577428,0.0057827945762386306,23.812123821120522,1.1275026574910767
5371,160,3,3,0.1,24,5,5,0.16483114002455942,58.70780381647022,0.22328500856716993,189.16419784817583,2.131784918992997
5372,160,3,3,0.1,24,5,10,0.15366719172850482,48.87849409557775,0.5067949589922236,1778.0667273915915,2.675822616609657
5373,160,3,3,0.1,24,5,20,0.04580152195450204,55.45513488919329,0.039314045062225585,52.48690809540664,0.019926506927264182
5374,160,3,3,0.1,24,5,40,0.11995351697431196,50.17875282461656,0.10857293400990835,51.88297025465673,0.032627194629588366
5375,160,3,3,0.1,24,5,80,0.10574148731830688,38.793397033498756,0.1012244076744214,55.49859520041172,0.017367483078499828
5376,160,3,3,0.1,24,6,1,0.033304946062569285,68.56021940029018,0.005702189585357211,22.03968479236176,1.1520229131939768
5377,160,3,3,0.1,24,6,5,0.1837948126356979,46.60636503900606,0.2075996958387033,162.59089397144965,2.016614866159429
5378,160,3,3,0.1,24,6,10,0.15643501647662883,39.790788137143856,0.10052266197514095,38.30775288373387,0.12268930167687893
5379,160,3,3,0.1,24,6,20,0.08851901386111417,49.42422489636658,0.07243804647701271,46.06841041683318,0.036720691498009696
5380,160,3,3,0.1,24,6,40,0.2498359309475417,39.96488552722936,0.22486510795374764,49.137978315096674,0.0647831913927641
5381,160,3,3,0.1,24,6,80,0.18921661517730018,47.90786717461127,0.18058006405234972,67.9304432292078,0.036545756900900256
5382,160,3,3,0.1,24,7,1,0.12635241590871524,41.64636883706889,0.005548796626992566,22.503677163473476,1.145638095860625
5383,160,3,3,0.1,24,7,5,0.22725168620338748,56.2833136327672,0.21242694936764994,168.96093642760405,2.076136867331324
5384,160,3,3,0.1,24,7,10,0.14713899880805914,58.13695891719617,0.09485462002244167,56.625577593642156,0.10419443025716787
5385,160,3,3,0.1,24,7,20,0.2958740565438728,38.77073175943491,0.23590363483570542,43.10644376103309,0.13881515932762406
5386,160,3,3,0.1,24,7,40,0.3428375779162569,50.90592045157355,0.3086725028153034,80.30443359338332,0.08758065285376712
5387,160,3,3,0.1,24,7,80,0.45091699826110365,57.125279128702694,0.42781439984463226,70.20572913702068,0.07632313926460374
5388,160,3,3,0.1,24,8,1,0.16809833815009478,52.39817727093783,0.006266949446397069,24.99099527353618,1.1417646340604595
5389,160,3,3,0.1,24,8,5,0.1876510110681828,42.720957844350416,0.21405380645024885,174.39583411654377,2.0644281018611017
5390,160,3,3,0.1,24,8,10,0.23457277280121375,52.95903621393758,0.14435278225860282,55.09617885362434,0.18294625124006936
5391,160,3,3,0.1,24,8,20,0.13275107947164566,69.19261105458294,0.10701421723805994,63.5530437042342,0.06292625253165694
5392,160,3,3,0.1,24,8,40,0.2740289425331978,47.96681361792467,0.24618032967084313,55.72142978735816,0.07754461691248628
5393,160,3,3,0.1,24,8,80,0.35395432949685085,63.55738255454254,0.33654642672749596,93.69279361098417,0.06505386371652422
5394,160,3,3,0.1,24,9,1,0.1878908627154552,47.85631104414059,0.006129649488765776,26.163598323932188,1.1337931806823354
5395,160,3,3,0.1,24,9,5,0.09162130020897716,43.198636225053065,0.1854027304694143,193.78954166471834,2.139163864863708
5396,160,3,3,0.1,24,9,10,0.05071398399223448,68.62632927501012,0.5903707374632314,2433.5344556942746,3.100975671742665
5397,160,3,3,0.1,24,9,20,0.08092577524319725,42.61633238533609,0.06712206712558257,45.728729947806386,0.03272926689305648
5398,160,3,3,0.1,24,9,40,0.04318266341580612,66.7288433214613,0.04063975774888798,59.79623275002664,0.014808669796729691
5399,160,3,3,0.1,24,9,80,0.16612562092795977,34.55237540025444,0.15853667713088218,55.02092977294425,0.03309444888970784
5400,160,3,3,0.1,32,0,1,0.04789805225189964,45.80978858625734,0.00544989698015354,21.22958416384068,1.1095839528783011
5401,160,3,3,0.1,32,0,5,0.036669602366090896,45.59133919451166,0.07760600747395656,296.04330679755736,2.144089307799542
5402,160,3,3,0.1,32,0,10,0.09162392182820774,65.55603312350186,0.062457680648699346,62.425452593066666,0.162835139953432
5403,160,3,3,0.1,32,0,20,0.1465615265359005,53.742428258866504,0.10814808189598688,51.74512658234761,0.08028739940130512
5404,160,3,3,0.1,32,0,40,0.17506760946874042,49.581317967712415,0.15174520778018535,56.79204662529855,0.053839830410089405
5405,160,3,3,0.1,32,0,80,0.15057916724527173,36.59259792084142,0.1411897366352433,48.61481872907426,0.03482166405223751
5406,160,3,3,0.1,32,1,1,0.07201769859635297,47.488382467496294,0.005527984607539143,21.322806529603255,1.1008028498159574
5407,160,3,3,0.1,32,1,5,0.029720920224244444,40.291369323403174,0.06540950295165712,287.02304886947957,2.132036752059118
5408,160,3,3,0.1,32,1,10,0.19813642608339332,56.648083078706684,0.1762880021034295,195.55048717610663,0.9735440830867249
5409,160,3,3,0.1,32,1,20,0.21016003783905912,44.66199174058441,0.15395048483038518,49.28045748402795,0.11809371829855722
5410,160,3,3,0.1,32,1,40,0.0557227654754848,39.21360503957947,0.04984139152863902,44.59825261590246,0.01772977021376602
5411,160,3,3,0.1,32,1,80,0.045370383085677556,63.58524513286807,0.04337658226816384,65.35498237025952,0.009659944523510447
5412,160,3,3,0.1,32,2,1,0.027046273956501415,31.664300368410082,0.00491185104371734,15.969087001270063,1.086985233795739
5413,160,3,3,0.1,32,2,5,0.26930912719391853,54.549654018788665,0.08317826065228498,138.19601544435267,1.85578872863266
5414,160,3,3,0.1,32,2,10,0.3036028248933344,47.39208999173562,0.1904359785470773,64.52161173861367,0.34050920650220246
5415,160,3,3,0.1,32,2,20,0.07201610746373042,50.02587631435831,0.05588007295543777,45.781859134170325,0.03884260556522621
5416,160,3,3,0.1,32,2,40,0.05545943862391295,46.927968412355476,0.04968014916843839,43.62136771950333,0.01818900252635557
5417,160,3,3,0.1,32,2,80,0.12989398459097415,46.03807353514561,0.12206808177055542,56.85473950097209,0.02958047418483252
5418,160,3,3,0.1,32,3,1,0.0013081605074874343,42.78774585297127,0.0027553322832092994,43.651962257844964,1.1243742039091165
5419,160,3,3,0.1,32,3,5,0.13841263530264822,41.31789489602026,0.0725559117123918,120.92545825281823,1.8396633592477256
